Age,AnnualIncome,SpendingScore,PurchaseFrequency,AverageBasketSize,LoyaltyPoints,PreferredCategory,CustomerID,Gender
60.2103482646394,67640.83470687876,77.77198560874305,6.06504579840874,79.27712856049607,1983.5972997387742,Clothing,1086,Male
33.195542902876966,24959.72261444026,31.92163910476612,1.2691525342082155,40.04376634763132,364.0582186680832,Groceries,611,Male
27.333776024192897,46897.90573834782,72.53090622392754,3.228299966942323,105.31405939859108,868.0410721685427,Luxury,1285,Female
50.99711992993384,79552.69237207205,69.31451155334994,7.831322361034449,114.33178679519304,1074.1761955943123,Clothing,1042,Male
51.573292833367546,114899.83601145253,82.05019455981359,14.500115616990056,188.67605540492366,3768.4134259716006,Electronics,221,Female
37.18137723598012,119623.65297575151,90.8259267060214,10.867622574932543,153.87949077507488,4668.2891940013515,Electronics,340,Male
44.908459032000145,38525.07073603515,29.85138141506595,1.4629504275305962,38.07444718008352,317.4533295765814,Groceries,424,Male
35.95753469396365,32262.65718179742,28.136096019034472,1.0787836673856388,41.41464317972251,410.6250772798521,Groceries,429,Female
45.178999642883774,76455.87712174193,63.138052482922404,5.171297235335529,100.86081741700775,1812.317332714119,Clothing,1106,Female
40.435235341190854,129551.42320501238,90.78982584750675,14.683028461474807,266.4097070924529,3975.334137242529,Electronics,77,Male
23.278393991150015,41055.516576145375,82.53567634103689,4.2539086307595815,149.81854444082745,616.167772962009,Luxury,1392,Female
35.084453581212415,21411.029520958695,32.89490497153637,2.9476008267142992,35.05326500078065,467.3977587463917,Groceries,440,Male
36.95959966059759,40908.40049071436,88.40227626645257,5.78209922838466,135.17083196140936,601.3284609952156,Luxury,1337,Male
52.63268341836154,79452.11534611484,60.43963629619246,7.865525481434397,91.77950126993655,1254.1472801278144,Clothing,865,Male
44.53939399825716,59138.737008185904,73.68418150376974,5.861773084631203,119.47452461704735,1901.1776232173556,Clothing,1081,Male
39.904918960486555,112216.95274597687,81.63259964061179,10.731869960811245,214.1643935773071,3697.6410679389587,Electronics,355,Female
37.99389764057082,101591.25768668354,89.96391432906277,12.197558443164551,208.9790890969799,4414.1729545333965,Electronics,366,Female
38.98903673783053,107778.72191108055,80.79237650696714,13.91014043835193,222.6185898124867,3218.5284206192428,Electronics,310,Female
32.46462192238247,30373.88133960984,33.54876142456589,1.122892580261575,31.49419473509197,300.39607466980954,Groceries,737,Male
52.54304186616721,68422.53016768515,72.95440108841224,7.409636369732279,134.31815262265388,1779.531681823933,Clothing,999,Male
33.15602031661082,35541.68843318575,31.33210517810926,2.42427409176121,15.390750613483426,163.92141894290913,Groceries,622,Female
36.85547025656961,40143.14462134936,25.309928148581445,2.365064919075443,54.415043421694676,169.41174121140367,Groceries,544,Male
28.312812749399598,40563.67153135418,77.42926678668942,4.2766676330901525,113.13764232743434,711.4382342333894,Luxury,1141,Male
30.09888263594144,36398.59189904941,74.06141185840124,5.162679657156293,169.31326142813796,946.8243245452404,Luxury,1297,Female
35.133405285552676,37150.77818279939,20.20568991871384,1.1198866017226166,30.64167125624674,211.8850599654617,Groceries,555,Female
39.687800611023825,33518.20807896587,26.065717816985657,1.2109668549220713,52.94768591547785,329.15371975303094,Groceries,680,Male
31.18479922318633,126453.75949585148,80.78853622737012,14.849105225392723,169.71425384983309,4042.891378087179,Electronics,50,Female
39.94334584679002,34234.98543844729,29.745307082001016,1.4810631703602974,36.207475552794236,177.97888673532026,Groceries,491,Male
43.40976485647482,131593.29803364247,92.36311468636238,14.684789115155313,228.9816586606788,3896.6381107388443,Electronics,317,Female
55.486500937718546,67008.18227572566,62.11610049713028,6.744766513549266,125.84120668653046,1267.8735828174408,Clothing,905,Female
29.850326645471267,32685.892138128802,31.89694759003819,1.189930550456753,29.76975145553499,267.6738840308284,Groceries,637,Female
41.962360814712866,26509.022334541954,26.799437275864964,1.6826372919001042,35.794189828989694,454.7742365060692,Groceries,561,Female
39.90426724568738,19298.670606110103,29.361381084685803,2.791379888533233,20.84075272737573,34.518468455687454,Groceries,487,Male
45.017664489460124,99325.57899960123,91.92539756964106,14.220852244845986,226.83263762636432,3886.7600287583755,Electronics,68,Male
54.43095594292398,56055.04931140738,75.12620193960588,7.314420034578819,123.67974886393779,1875.3632399007606,Clothing,812,Female
38.38483193669769,28052.992284849006,39.99115406500877,2.346184261822434,56.450367904151584,407.19196033454074,Groceries,494,Female
38.911593983863895,127129.98430172387,89.61013894515658,13.543723488714882,146.88032359265603,4707.923933910844,Electronics,311,Female
50.72918235107692,73842.02072005896,67.71105002983339,5.910511727443857,84.658650891994,1164.717746942981,Clothing,1097,Male
24.491820761354738,55569.08993575654,83.42736017793591,4.982921461949028,110.92267563139389,646.6948377914891,Luxury,1248,Female
38.88268607337075,115790.15519179737,97.01163458188483,10.507104142246083,148.79065878353975,4644.844747336557,Electronics,185,Female
46.388324478942124,108709.4822878277,93.89963772253085,13.77635210248404,201.2109728336379,4147.057902911147,Electronics,307,Female
42.40544587454966,61021.6993357437,61.09018554827439,6.508350325540041,90.35372858127394,1065.6007649450296,Clothing,853,Female
56.55583748901312,76620.51834758473,78.46572042027871,6.1508271210654755,88.59371864427068,1944.0412782809274,Clothing,793,Male
36.88650240089703,112871.54217322836,82.50371584405102,10.483382248233598,166.5927957230503,4961.97475632537,Electronics,290,Male
31.753041531281273,39099.74425274835,27.469158902654105,2.533054632443254,2.7772225907685533,418.73625980938726,Groceries,707,Male
21.79840620410292,47484.6817330658,87.52584697047875,5.539662967396208,121.3662896204174,947.0273026019432,Luxury,1330,Female
37.401523265066494,30626.826578825847,33.84022511893309,2.264792512931017,39.89860140585999,151.38756413598358,Groceries,655,Male
33.68510598109661,35276.09425665522,36.02891552445907,2.112381385260023,43.68098481763813,44.87975028007857,Groceries,523,Male
31.192962283575977,38746.12101263577,36.9024170299207,2.5049366751729885,30.094651940226818,206.7582651449796,Groceries,462,Female
49.972198531759645,82912.73839015879,69.27619649348753,5.5150345851296505,101.51152745340076,1871.5518564582478,Clothing,931,Male
47.022325324080704,55547.947355877746,78.4154169927215,7.421784947978751,98.90443279322349,1001.2844255268014,Clothing,1035,Female
38.54153125103362,115499.34528520756,91.80461333738174,10.89841554435121,151.34655295592222,3937.5359309290116,Electronics,30,Male
36.037396307836495,121292.21181975228,89.77286380809332,12.733487063570351,223.3214991216763,3771.0238094738447,Electronics,241,Female
44.50689787411094,58435.84183256143,65.30094574818567,5.653099396571697,96.44808010482522,1454.9507768419996,Clothing,799,Male
51.15921046067424,69660.74774072091,78.66385834098037,7.536532432521682,89.17986268434201,1373.2073691051269,Clothing,818,Male
46.78120014285412,123840.65448939307,96.57830948301354,13.319022638109026,167.1552860514302,4203.846862030263,Electronics,66,Female
44.91693117425856,33920.6379543235,26.84215241727188,2.3236691702279964,41.50607550593069,102.99001793848083,Groceries,602,Female
59.28323718280977,71962.40940666721,75.13853690254028,7.176404505350488,80.54470966479998,1870.7971723381131,Clothing,925,Male
53.50350306060292,59139.454178819135,66.14175486720498,6.655063903419385,88.27169702222453,1274.7050328071437,Clothing,755,Female
51.62229302176259,48284.28595239553,63.335746703673486,6.219099215832385,96.5474173141833,1398.2502348634127,Clothing,927,Male
47.33637250891548,80294.13100955325,69.30555062551846,7.8848343267633405,95.38827202952774,1591.807907663326,Clothing,1102,Male
36.73335383713144,138820.24496475034,89.02774048659352,13.475722770237969,257.43186747143574,4667.299923875171,Electronics,248,Male
36.99891561420603,117311.11309445169,95.53193705583483,14.970696806105838,121.84045956516715,4444.286470911812,Electronics,278,Male
22.990145139715185,46851.6294410145,80.28161391238547,4.646525266780421,143.9369521820449,962.3114089212643,Luxury,1403,Female
52.957210758759274,74734.07415712466,71.14503666636821,5.479248380701833,106.63295334251525,1245.2793049743673,Clothing,1067,Female
36.081584407842506,26659.646739511147,29.72260970429848,1.0693454084521328,31.020749162473837,96.00804237001836,Groceries,480,Male
37.61121840624005,34985.46877747267,27.228075581343727,1.8392547656136207,33.25840852147925,454.71475184293826,Groceries,427,Male
32.990744686038596,111243.81746615242,83.3406789218415,10.532965151539953,219.0579192441389,3822.0421505310915,Electronics,124,Male
26.139955818545303,61257.90509414211,82.12433284441532,3.6603294900574905,166.12551380919427,515.2117698270428,Luxury,1170,Female
39.21686311078529,33623.619289471295,36.076097809669506,1.0515391975287023,22.436765753714255,3.4911309401740587,Groceries,395,Male
45.167060545073426,70455.63881141899,68.86254690645829,6.966307935321984,135.33023600655267,1500.1979355227852,Clothing,986,Male
27.42452328522175,24484.08621345883,23.63557734434724,1.5017581997814005,47.45871336135158,26.371976081108695,Groceries,716,Female
28.808360931475008,47385.62125680567,84.3720748138039,3.916729377983477,124.04971070967473,799.5496625513762,Luxury,1135,Female
38.14170319570554,67437.19175748428,61.19524548356769,5.164234946778786,101.74032960784773,1325.5811325190114,Clothing,1085,Male
34.10187999882381,25060.9558270599,23.414167266249603,2.475901894795184,26.51706546418543,118.74165258469199,Groceries,498,Male
32.60739004816286,120675.18481410109,84.99336017718372,11.290667163505638,169.7192230131568,4589.156557400381,Electronics,45,Male
44.877725635611796,135023.5705209603,99.42116490330736,13.08572493302015,206.82676655413687,4143.544704096645,Electronics,60,Female
26.51441638359651,47725.67911557329,76.51006676252271,5.457321978533063,162.23991381749292,686.5035499392803,Luxury,1162,Female
32.87625906893272,118854.60154747382,88.69654677207492,13.114832917817413,219.59020027012733,3225.160780823874,Electronics,24,Female
48.51311960378447,89451.95074276933,73.83854726533184,6.260748805422626,114.06285084440007,1390.3764460469538,Clothing,875,Female
31.38268595564856,24272.3089100054,20.801182381013888,2.394327384275961,47.70167615647273,469.03206978406564,Groceries,482,Male
26.719339065739685,47187.70499001116,88.40393972148547,4.207111618624123,149.57041671852681,574.0669610081916,Luxury,1325,Male
26.69378418646789,26701.988657403836,27.580809707660702,1.8029235581780865,38.07461835612445,462.32089556431833,Groceries,746,Male
41.08229294790988,112262.10800896426,97.43073612304752,12.93304231587737,185.93362214408933,4911.837657910638,Electronics,232,Male
42.93428546900135,106172.00269035663,99.82337252273953,13.28922652301518,264.4876377041373,4815.22200511311,Electronics,125,Male
30.917980069494792,32039.38391187661,37.19589349623291,1.1012449445381483,42.083478175735635,95.06438315935284,Groceries,428,Female
55.73015072071033,54052.44041836667,72.74804962418443,7.3972464373158635,115.11331677488629,1493.2474930259857,Clothing,819,Male
38.77305941998565,134415.686206579,81.62092431815296,12.668012733634392,159.09005582888463,4154.399773469102,Electronics,169,Female
41.50773671166806,119920.27358683382,98.9992236790045,10.151935298484185,201.0635788368031,4748.445049370352,Electronics,116,Female
50.7856395949547,72949.71455708821,70.24177153397328,5.9478074671569106,107.89159970968439,1326.6219057480087,Clothing,1089,Male
49.65938287416024,76234.07138279916,67.52380937539245,5.699562663264849,120.77212138417633,1840.44275054602,Clothing,987,Male
30.615196488157327,48693.53635998794,89.72828036965778,5.538954038342621,172.77098030601655,507.23532075143254,Luxury,1396,Female
29.539995780912285,37516.01473700514,77.78532793618096,4.103541543428403,166.4828852230729,957.7384406091658,Luxury,1425,Male
32.55901501383877,37841.198794598255,30.760454107278058,2.323437365287913,38.44283228097418,476.7014396910475,Groceries,416,Female
46.53571377141214,125009.17187624381,83.47790498438975,14.089171080875108,232.41402169219296,3738.1060435218333,Electronics,142,Female
16.137107173192728,41185.80509648181,72.07678772221855,4.972332981532395,154.607974057625,530.218272470282,Luxury,1234,Female
31.42218526388692,53578.017243938004,85.35721846251711,3.341835808333631,165.1761954660875,947.553112865046,Luxury,1294,Female
44.90152340145572,65171.72409193082,67.54696954460623,6.2171432725428435,73.38589737338148,1966.8655502933937,Clothing,763,Male
25.142317242095775,59337.67266917727,76.26501480977645,5.616318191239743,137.35540392445444,665.4435438468971,Luxury,1207,Male
35.96146489070948,24908.75177835886,35.91852774287005,1.1025876979624312,31.26523205018055,19.905719722876913,Groceries,463,Male
32.6371469344009,59743.417135796124,76.55132587844253,4.562446758432246,123.21174095611013,954.9118204160302,Luxury,1244,Female
40.458803882677515,125040.46515517845,86.37505005864139,10.610549570050134,222.79438860408038,4901.062105172407,Electronics,79,Female
44.724553159116525,53686.64889582927,61.62947795425884,5.884104109656584,85.19019787335682,1661.9698394506343,Clothing,1005,Female
13.368192201304012,55713.89186155143,82.60069155084877,3.8939393839868086,125.29432149429068,756.2954626336482,Luxury,1491,Female
29.579043044888376,24610.64094311405,21.84721056222757,2.096290405456044,38.266415353898964,370.8136437259444,Groceries,572,Male
37.188562353795135,111015.85328651642,91.93685697833779,12.433344707123513,188.76172990536583,4609.813553682878,Electronics,16,Male
23.63251870442348,37954.52452452259,35.38897788164094,2.648700894498699,21.025084368327903,191.0617472299866,Groceries,495,Female
41.554537827990025,118160.16663647321,89.046365690366,13.824049004514977,141.04801044200988,3155.2986693432103,Electronics,351,Female
47.84845340022679,63583.33179869618,60.58598886206837,6.685630868724539,98.04949232508753,1252.5860066847242,Clothing,1000,Male
35.09245674476025,126962.06364813418,99.36386855829443,11.621668765576878,216.15396365580145,3455.4994722064193,Electronics,275,Male
18.837119726922587,54545.47202672318,80.08842079430426,4.0139099377214364,176.80776121894382,551.5208467154913,Luxury,1192,Male
32.8206892441028,93031.13357058428,87.37052687447522,14.40039543780729,152.33356958706437,3078.9190657817985,Electronics,272,Male
27.666368013917968,42386.04421366624,88.85219420317311,4.2577477479568975,156.23641130333073,785.1936626837654,Luxury,1474,Male
40.93227157384714,122799.68626319821,80.49173832917603,10.118192930231682,137.28552884153754,3576.8108756374913,Electronics,238,Female
35.75202719088082,36982.98445790632,36.34815694612219,2.8345361331553613,14.36910501839586,102.03219427330029,Groceries,586,Female
18.872557603905868,37020.27735285952,83.00593948147015,4.328811365203308,129.78235867010875,951.8836306995532,Luxury,1313,Male
44.096115916498604,29198.14499708776,28.353339916339895,2.4604434355144984,16.14571731885509,276.40743785917454,Groceries,695,Female
48.95765894729796,61438.3015933825,70.19017746448404,6.985580936645016,119.0495631390561,1703.9366670345155,Clothing,1002,Male
35.908896583832636,107488.86423614697,81.75732998289666,12.578397138482488,208.4230488134807,4375.444084861121,Electronics,323,Female
47.7702814306942,84967.10407445981,66.38450595572377,5.351193238945588,95.89431961007497,1215.2438205009537,Clothing,783,Female
21.230542357226543,51475.33255541582,83.43023614562075,4.3507955804899145,150.3954078266007,620.6033873140115,Luxury,1359,Female
29.17374861321651,57164.20429933579,83.83011091627189,4.463629817994178,138.8177326791393,830.6690569181063,Luxury,1204,Female
53.79757443743054,57796.793100560244,62.85571273335769,7.270367668707191,108.18877061284505,1786.9757993812009,Clothing,971,Female
26.79824578941058,49906.8356093267,85.0974505781712,5.364356819835657,174.16953098681014,894.2759210041282,Luxury,1467,Female
29.554599419260978,28793.844668513244,35.45542839330158,1.080277718170733,41.42699916235183,61.62372906627572,Groceries,527,Male
27.532103874985154,52034.52501242968,76.26738812860715,4.66578996782382,130.1991555326777,562.8063517601511,Luxury,1426,Female
28.12291154658622,48175.254144023726,76.73843826153491,3.6035189013417024,142.43852626095432,664.0735902575343,Luxury,1171,Female
44.13591624518012,120865.897874729,91.84815569319035,10.97888992841773,273.8765040527631,4691.208725979814,Electronics,176,Male
41.613592801690444,102974.1639576216,97.43567133184403,10.675831445774113,243.56486487286222,3144.6329505158774,Electronics,359,Male
38.494481522053555,131792.97184063826,96.98391303130639,14.847061611676438,251.99523436980382,3479.020339819076,Electronics,44,Female
40.13710767669387,36451.840610973355,36.802161568784,2.2048988839331756,28.25055433998688,30.113472450148727,Groceries,417,Male
37.644808471908384,119430.54376278933,86.78900385085612,14.112402818171805,249.91554490739802,4317.08103134011,Electronics,345,Male
50.772468327976256,75268.97923665793,65.47332769842916,5.226581258077661,97.38148389747747,1008.3547041721386,Clothing,1027,Male
22.544851509610066,49631.50876700428,79.65788873197198,4.536070167326278,134.1581666092279,734.6514981800035,Luxury,1402,Male
37.8967733861732,125765.56963055767,94.75164603177782,14.849560230536353,214.12899752441498,3073.4427250016424,Electronics,102,Male
40.872889064159196,103935.53679742427,84.6721550209982,13.463129761130823,258.67369287426624,3586.9776464162433,Electronics,108,Female
19.91737818908699,37806.82474363188,78.72096595945176,5.628941909746526,156.55834459604117,630.8764345185118,Luxury,1490,Male
46.730508058372116,71117.99158203388,78.71046045517714,5.222224721631343,107.19477950253577,1668.0194525125598,Clothing,1053,Male
45.81968923949987,64606.9498553673,64.15022990769758,5.888530296676995,88.9364550930546,1022.5685832023771,Clothing,965,Male
35.39448048299254,30928.462948705295,25.12926122033532,1.543997210688712,39.958719766589276,4.955347745576821,Groceries,381,Female
33.99851796472112,122238.84024279131,85.47253332563332,12.483834294295846,163.27042116009756,4107.422970716022,Electronics,245,Male
54.09962626317617,58169.43815265611,70.10231111488012,6.402162006343776,75.70387728222714,1200.1542112493669,Clothing,1100,Male
43.35741445591046,33719.07849250229,26.808231122285193,1.5412878839635313,14.72704309572191,300.4727422688595,Groceries,501,Female
30.018041554164665,34338.16041953068,27.093324099701658,2.112929274697644,30.238950969862994,307.0931221595057,Groceries,701,Female
40.498256825438204,125629.69236690571,92.15473589757718,12.034539803614352,189.54883713569873,4647.580768442589,Electronics,129,Female
44.26216667398112,144457.51979616826,86.47220438299082,13.035470180443903,132.17090976882974,3778.963789804841,Electronics,240,Male
49.42387883723901,72915.63676681972,75.49305239586035,5.9494063521844955,106.7671488387192,1777.877705536877,Clothing,1115,Male
23.043627844879257,32802.40699402468,38.6749884600294,1.4674815840734885,24.069278655677696,279.08559194522036,Groceries,683,Male
35.60378403094734,23183.13687639421,25.829218269875877,1.3868706859129651,3.59102320656294,458.82363895221675,Groceries,483,Male
22.768339606164076,49989.857172100026,76.84531185579492,5.511657428876096,174.2332029387535,809.6756529681495,Luxury,1306,Male
42.31051737131635,138489.56094945344,83.71051031406242,11.66500956529099,187.38232489368562,4928.057694331027,Electronics,276,Female
28.279427648184065,40550.677910428116,35.07736165419826,1.1797537034723213,15.108535821008717,93.20990242698728,Groceries,583,Female
45.26901026017452,105214.13754220158,90.14935467521673,12.836561098144518,173.36495801690444,4273.804634909487,Electronics,204,Male
39.93251387631033,118576.20514978707,98.34627150924486,10.904884763547448,198.6347730245034,3594.475615417234,Electronics,33,Female
22.988086512378324,51862.884895716605,80.23072388469583,5.375719615266711,159.52254820511374,658.358561012608,Luxury,1320,Male
51.21561729256447,58054.770602339646,61.54967253110966,7.563546307732248,98.7992491662287,1453.8465638069115,Clothing,814,Female
53.02803116315656,77184.17423471641,71.54373352446618,7.031113444646031,109.53302081601115,1046.6848198992739,Clothing,998,Male
35.11569361549084,30986.636312976054,27.106394969477755,1.0127580868131814,32.549967506745986,389.0231532415996,Groceries,382,Male
60.489696695662154,75188.71180440122,73.86801706858088,7.643892636842275,112.25581483166579,1565.8630735596196,Clothing,1074,Male
28.326357531450473,42431.76138919231,87.22017642616026,3.301591076075508,171.35872400151794,878.6477860355965,Luxury,1349,Female
31.019146476531276,28585.767269111035,24.93317231610813,2.1537624026224167,14.44029973682093,225.1751928903964,Groceries,579,Male
48.28560569221218,69206.11575594297,66.74424980812572,7.218689744333804,105.17539610487843,1896.7465499077446,Clothing,888,Male
20.058027807665635,47791.91150626815,70.98317047242855,3.070377065163463,137.47475779454905,826.9149819138388,Luxury,1326,Female
26.32966293159131,47287.37301098521,81.46999169870432,3.9882499721233287,89.08072287821689,840.6046289107744,Luxury,1327,Female
52.522416281915085,76863.53555014533,77.0307434379585,7.720599732019508,113.83237150242776,1807.4779356519089,Clothing,942,Male
35.89658840824145,130062.9280921444,88.16906426141398,10.128210329032179,260.4183115296571,3284.2742475869154,Electronics,164,Female
44.54895796600285,58230.378872300316,67.8047709916799,6.569858747900749,150.01800995868564,1404.7058743291702,Clothing,910,Male
41.536497604383044,116573.12405919652,95.95118201274376,11.996579579046541,157.68216725045633,3773.081013646056,Electronics,298,Female
64.07327222236276,82554.03609459897,60.70318500542388,7.523288511848304,87.60455743492244,1887.751524671688,Clothing,756,Female
30.262539325131126,25678.044645429098,36.44762422370709,1.834386837129153,21.86469650633764,93.56213520525087,Groceries,406,Female
54.98816038460122,40857.44010183059,79.33181540446634,7.239356386571342,122.49865090606481,1285.2443423067666,Clothing,969,Male
39.78941114088489,29538.00780698326,34.698516947897886,2.457556108901295,37.85812009296809,121.17684756838115,Groceries,606,Male
33.86869564413124,32839.70871537566,23.903330344373007,2.6698944113888077,31.316445669192845,82.14342163620464,Groceries,421,Female
30.60758581725965,27538.209630032434,33.45529228824933,1.88421406935944,40.13455821741101,477.8247336332447,Groceries,465,Female
22.73408512185221,46670.31828928329,86.56756291203293,5.352561537696239,116.68237923929871,999.7525948542583,Luxury,1188,Female
56.777864678551744,66548.35294550203,64.3092581455146,6.918124401628327,113.80147352673225,1961.4175778465733,Clothing,940,Female
41.07046872065102,109919.13689082596,83.17210210586147,13.051668916554592,294.2293152967304,4411.17172528765,Electronics,193,Female
32.32020427295354,38773.87772423292,27.619825473368,1.9569821402143783,16.553509725305748,98.77795283923912,Groceries,675,Female
47.37678108474776,120184.33933065394,92.8715539039305,10.874193136302063,259.3839694230782,3815.086062064862,Electronics,352,Male
49.69798135401546,81442.9306855994,63.95380606228975,5.025486735821628,52.31386422428508,1669.6112565375176,Clothing,859,Male
34.01896687959665,102966.17560644845,96.8909879707014,10.183357134667714,151.41929807446743,3869.1919217174236,Electronics,64,Male
21.343376965256958,64566.97448098779,71.73879121384509,5.324650296758846,80.23104966475957,803.2048883719002,Luxury,1174,Male
52.24317882257264,72266.84248494597,69.15529225408268,5.795685567508023,103.23397053409506,1362.583212594677,Clothing,766,Female
25.146344919524132,50661.600029108566,76.78406862543837,5.42902277426422,150.32799039729568,839.6583326567768,Luxury,1441,Female
39.702373219691,128231.70583961914,92.77051895328171,10.959336623593714,149.5134647645031,4252.468642842127,Electronics,262,Male
41.22483285554361,121503.01761461877,94.28173864264856,14.878051004299575,260.8579260412748,4506.855844513938,Electronics,343,Female
21.413039181702842,41885.0003521444,77.71718893672218,5.15221066621563,154.7952173149619,794.0431229273488,Luxury,1221,Female
21.8059574987005,24960.930506312845,37.41338068251035,2.520321859580318,38.20966884368401,70.59953176859246,Groceries,472,Female
21.12769178037845,45269.5884264277,78.78058487960897,3.7991329242900713,130.6969479890917,991.4724608101105,Luxury,1335,Female
40.29104359223,117808.99471191136,86.70237708518283,13.405589269824914,216.15838570923907,4780.194070367616,Electronics,199,Female
29.450050634132147,54931.37683851787,80.09478950760703,5.667391607114575,121.36213052133206,988.0398431107337,Luxury,1232,Male
44.369730195444745,68117.38664913694,73.014487686676,5.74343732872072,96.04759064408069,1383.534512433977,Clothing,918,Female
43.507605352103674,26668.578997450466,36.89331818180449,2.2036134678908947,15.103625785638908,140.95917779862583,Groceries,744,Male
31.52164311075899,36730.89131813312,21.236169213784454,1.852796713603245,31.443434672966937,311.6051865340035,Groceries,571,Female
37.57318226085448,123336.62105286948,92.65243786267897,12.055142349033524,156.10087066217196,4010.9102358208997,Electronics,219,Female
43.01126612803455,27604.74471319123,39.39853050690382,2.6346106244264735,28.641452836117555,251.67256530307702,Groceries,454,Female
36.991466938853016,126228.49932347499,87.21947793880054,11.187716624619387,259.82857508322456,3602.5305215200005,Electronics,31,Female
35.80391238388681,99607.678222399,93.9484053449368,14.144416829413048,222.99860714695583,4338.400525876157,Electronics,57,Female
14.304429377845745,51617.806996735715,87.31454474213588,4.134589048584657,152.6172431346183,756.2142756883281,Luxury,1211,Female
29.878562689913327,56196.64398185393,88.86714597419763,5.1584106939401435,157.02732126117812,910.5630522425898,Luxury,1386,Female
48.37965912395515,59538.789149374956,72.57007800167136,5.841365194280166,65.07066548841932,1397.186886317129,Clothing,1066,Male
29.723064914537563,31033.873899172082,29.07979822399398,1.785790217786358,42.691726564583796,38.9282598043848,Groceries,431,Female
32.838810804176866,29254.974003180672,30.04854574332753,2.316204436112984,30.84323827242234,224.53925706743794,Groceries,725,Female
19.6397096907848,48885.85034665932,73.11503245731059,5.499822915086273,147.54867923575264,527.4524454553872,Luxury,1145,Male
50.63133868117034,74802.60501405926,63.866784672241046,6.713638753254552,117.29648876982023,1464.8547808132707,Clothing,1006,Female
